,rowlabels,collabels,s0,s1,c0,c1,a0,a1,num0,num1,numTot,date
0,A01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.920982969880368,10.928953267436995,-0.11032208425276534,0.566342945959755,-3.096721509065702,4.275676513269417,152.78571428571428,138.96969696969697,600.58,2022-04-04
1,A02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.05481650172182,10.325544632989692,0.04832011783874434,2.1734988076234156,3.450403681431112,17.234455080564885,118.07142857142857,117.24242424242425,738.78,2022-04-04
2,A03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.541837151999758,10.68069436835522,-0.6582741286907058,1.0038781207909713,-4.24984373885637,8.893893901773694,189.85714285714286,158.87878787878788,884.14,2022-04-04
3,A04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.810165985890468,12.535195087039487,-0.09883567140725502,1.9695488167643782,-1.30231659555011,12.691715748381554,199.64285714285714,180.78787878787878,646.52,2022-04-04
4,A05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.369764819518464,10.963393436304981,0.11949205459788761,2.372454800363345,1.619896862553432,19.507949177118775,137.85714285714286,123.15151515151516,754.44,2022-04-04
5,A06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.668571954241296,11.412216130915585,-0.5199936377363054,1.6194574540350708,0.20596647373294275,14.643689059909121,152.92857142857142,141.54545454545453,921.56,2022-04-04
6,A07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.26494763388854,13.556224950984983,0.051544025637579,1.2683958021609731,1.712680168755739,8.431414799340786,218.5,198.0,656.92,2022-04-04
7,A08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.373318170966066,11.185347711818022,0.39546935809406586,1.772758568708017,-0.661904216933948,13.89926519520769,131.28571428571428,124.81818181818181,793.68,2022-04-04
8,A09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.891959535935586,11.724841515236273,-0.14895668910618912,1.2117039389874815,-5.276343340253092,10.386772747372078,186.71428571428572,162.03030303030303,829.24,2022-04-04
9,A10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.778776147447525,11.570920896817622,-0.014015391830151295,0.8235733495615424,3.0301658668142295,6.832518743908182,185.92857142857142,173.1818181818182,576.78,2022-04-04
10,A11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.04061678419143,10.667130954027165,-0.1460602000859443,1.68551476124084,4.4045979157204584,14.987619832497643,119.35714285714286,107.84848484848484,730.62,2022-04-04
11,A12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.950671029958707,10.876358043846565,0.27703385819429727,1.2844925196322567,5.707006070952218,12.203118486763813,185.14285714285714,160.06060606060606,872.48,2022-04-04
12,B01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.218106727742843,10.464346679450093,-0.12701422407786855,0.16744693788248252,-2.4515391216499296,-0.8562826636163123,147.42857142857142,131.63636363636363,537.34,2022-04-04
13,B02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.017719735298824,9.425251859396159,-1.312785811190393,1.5722417201820407,-27.874567297181088,7.093065694206743,101.28571428571429,100.48484848484848,650.14,2022-04-04
14,B03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.377174279919853,9.59229566641609,0.104908507657694,1.1240435915144422,-1.4010082716396681,11.336049382503973,165.5,164.8181818181818,892.24,2022-04-04
15,B04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.513320028487035,11.587635911487713,-0.19987580304801483,1.0501593681017098,-4.150887534936814,11.029212943286623,147.42857142857142,155.0,558.34,2022-04-04
16,B05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.245009828351662,10.232489117968152,0.06640719572785152,1.268861001618507,2.6675182129429373,6.38646748328955,74.07142857142857,70.3030303030303,608.32,2022-04-04
17,B06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.445476941712567,11.796564012821596,-0.22305302313061884,2.1703550303666117,2.753895916392139,19.93851214011798,113.0,106.0,833.72,2022-04-04
18,B07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.50826247152261,14.62735211093493,0.10876440098715952,1.372774881223084,0.25776311714994904,8.29983217840332,185.42857142857142,180.87878787878788,568.34,2022-04-04
19,B08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.898913250458126,14.062359676541938,-0.8610270403273018,2.2257016880541767,-6.671537147011321,14.312964393072306,78.21428571428571,66.75757575757575,620.28,2022-04-04
20,B09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.358765546272739,10.844911072493444,0.38617598730910935,1.8341317094381953,7.447010708239631,16.500868994084655,167.92857142857142,147.3939393939394,782.74,2022-04-04
21,B10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.86135285896036,12.796076470575974,0.8358199625035091,2.0616189309365938,13.43054396763597,20.333715053888966,61.142857142857146,26.575757575757574,282.0,2022-04-04
22,B11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.208820483687461,12.209488490940316,-0.9245898628175272,1.8922575236172172,-18.48195367709873,14.489609157007166,60.142857142857146,69.60606060606061,624.36,2022-04-04
23,B12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.836857424193882,12.076173027287572,0.007542017880225126,1.6878559569569904,-4.987121732200791,14.271147917418844,158.5,146.24242424242425,737.66,2022-04-04
24,C01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.692596745824263,12.289320020529669,-0.04656590159237009,0.962534141161211,2.8114898823545644,10.77012493361147,198.35714285714286,175.24242424242425,655.18,2022-04-04
25,C02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.624715025769707,11.406814308097633,0.9179993698059455,2.3930894336189588,9.379202208105355,17.70677396467734,116.92857142857143,111.48484848484848,666.74,2022-04-04
26,C03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.25291034239515,12.214765389617886,0.09100825269854723,1.9112797615932018,0.3408309236714331,14.614413719478534,175.28571428571428,166.36363636363637,873.9,2022-04-04
27,C04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.037689279424205,10.824579720585424,-0.14632257397573176,0.9217785360619057,-3.6180891599138647,9.017464482129142,177.35714285714286,169.0,591.86,2022-04-04
28,C05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.78199882632654,12.320413252578213,0.7821483941298016,2.0239259859201404,15.627565019540924,14.318170118168723,95.64285714285714,87.03030303030303,693.14,2022-04-04
29,C06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.132608043275864,13.812598843213928,-0.17353012474657586,1.0513414258718459,0.5140601271341296,6.425333078339833,184.42857142857142,164.4848484848485,900.42,2022-04-04
30,C07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.547113584452035,11.747729023295705,-0.5475211813545864,1.4133346900462926,-4.315799709710632,14.785279091034141,174.21428571428572,171.8181818181818,690.22,2022-04-04
31,C08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.941782438472533,12.683018316921935,0.6927763780921086,2.0095985402249386,7.222076705402699,14.61212126829136,70.35714285714286,64.15151515151516,728.98,2022-04-04
32,C09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.487662341918394,13.89711022958589,-0.3474484888042439,1.8367100384349022,-2.628788504333798,11.948351148113574,113.21428571428571,108.48484848484848,792.42,2022-04-04
33,C10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.26006318462023,11.879704656025599,-0.09839909285400893,1.196460186233017,1.0235838880275026,10.192403924246065,104.14285714285714,96.12121212121212,482.64,2022-04-04
34,C11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.17709842667375,13.661866147587599,-0.017164355105222056,3.3971691002320887,-3.019830100631765,24.316951218837474,90.35714285714286,84.93939393939394,646.82,2022-04-04
35,C12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.67866997934339,14.849249019005722,0.618624505657475,2.4479799515882883,3.5866049987985207,13.66390975782744,162.85714285714286,142.45454545454547,855.56,2022-04-04
36,D01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.25457359909077,13.405446906047105,-0.25728338691226954,1.6440691889108383,-1.9099853840767054,11.867782483693318,180.28571428571428,161.57575757575756,620.72,2022-04-04
37,D02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.961606518721007,13.765853791797955,-0.933273379709691,1.8374556943042741,-10.795597227917227,11.87160534138441,102.85714285714286,96.06060606060606,715.24,2022-04-04
38,D03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.503587035686454,11.859989633120472,-0.3263263950462971,1.4773016452396082,-1.4390514573456556,12.85845993830273,171.5,155.57575757575756,879.82,2022-04-04
39,D04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,13.274654741042605,14.452327657829606,-0.690578965288702,1.4587552092607179,-5.817581978176207,9.203585230543581,200.92857142857142,192.8181818181818,586.16,2022-04-04
40,D05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.617790200912683,12.408265549526076,-0.3442470212109523,1.5792441816960705,-2.954974328448486,12.87440205308829,131.0,110.33333333333333,673.02,2022-04-04
41,D06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.232707608696181,14.535465198335247,0.2721440613233596,1.7317241466361586,-1.7923264687737372,10.623025553063258,153.64285714285714,134.03030303030303,862.36,2022-04-04
42,D07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.456503788073409,14.812195777932448,-0.4693314584147988,1.2727432029293835,-0.45653864116326304,8.205643826561243,224.21428571428572,199.06060606060606,691.3,2022-04-04
43,D08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.716291986007887,15.26076139482557,0.749564757466216,3.2909160365934547,11.903872484721518,16.73438569781159,73.35714285714286,68.57575757575758,649.9,2022-04-04
44,D09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.466996615948208,12.234790177230627,0.04574418022709792,1.5730177304812263,3.897229844773406,12.381745003863927,196.14285714285714,167.6969696969697,914.2,2022-04-04
45,D10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.823573908714991,11.890714431467494,-0.3329827210912668,0.18694948857744295,-3.051039038714819,2.8752486239538655,187.64285714285714,176.06060606060606,634.38,2022-04-04
46,D11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.095329682129242,13.094456235321235,0.4768115756614987,2.966689631976241,6.430556046613205,21.25044037033524,127.64285714285714,112.66666666666667,722.22,2022-04-04
47,D12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.82249449287457,12.711331319077576,-0.08643948126351811,1.8076398279909895,-0.7201120816397548,12.681321598626909,196.85714285714286,177.12121212121212,819.06,2022-04-04
48,E01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.011195032773873,12.294202730641361,-0.37258588373368434,1.1169733501926822,-3.4049399872451858,8.519556278401552,191.21428571428572,172.84848484848484,655.62,2022-04-04
49,E02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,13.623248556369173,15.97955577864124,-1.5239118005649117,3.101336100887571,-7.735471278318769,17.533816958613343,138.07142857142858,125.33333333333333,744.2,2022-04-04
50,E03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.532225065672579,12.481618571525612,-0.6435774662395279,0.9726765326169554,-4.993276947517671,9.267169398480206,192.57142857142858,180.36363636363637,915.72,2022-04-04
51,E04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.747661507098524,13.161256092639295,0.18757786152623454,1.6804806387979345,0.5724132269107969,10.472182499781539,230.5,211.21212121212122,661.48,2022-04-04
52,E05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.51716695860405,12.73538774163905,-0.5165225422414876,2.6433973790600014,-9.060119925703617,18.80827190233292,139.64285714285714,126.0,742.12,2022-04-04
53,E06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.209573474815668,13.229544869978913,-0.10604608168226995,1.8999005574683692,-2.430370847608046,13.131651954120954,197.07142857142858,173.8181818181818,938.14,2022-04-04
54,E07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.409590644773573,12.69287985384941,0.4100736648119252,1.568046491555455,6.9500130566473075,10.296863075964524,157.71428571428572,130.9090909090909,561.82,2022-04-04
55,E08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.317538176852388,14.036814257056717,-0.6152097166168969,2.5479855221217034,-1.743050569904355,15.779093557693884,117.21428571428571,127.06060606060606,770.68,2022-04-04
56,E09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.869081278264794,13.337508405447725,-0.29787211163553307,1.1538833640753428,-1.6987471978021915,7.138096916233735,180.64285714285714,153.75757575757575,777.0,2022-04-04
57,E10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.417239919247638,13.982178475307887,-0.3767942556943048,1.5245131015549112,-5.607333107965559,10.419247043092213,166.78571428571428,163.5151515151515,557.34,2022-04-04
58,E11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.076403695952342,13.101426790213292,0.03005648694142038,2.0440717657588388,0.5492886447716216,15.631844029098616,122.21428571428571,113.3030303030303,762.3,2022-04-04
59,E12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.806034809514825,13.04631742928872,-0.42507947982351674,2.120956207357779,-2.973702348658591,16.22177583548516,188.85714285714286,183.15151515151516,826.56,2022-04-04
60,F01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.494413798935515,12.748715348574057,-0.8464655717622418,1.4749707329126092,-6.982258877618122,11.203600872321402,213.64285714285714,179.93939393939394,684.68,2022-04-04
61,F02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.473903595562385,11.495582149349373,-0.14474420692227621,1.6843329159205949,0.5418421456943889,14.162656868955963,158.57142857142858,145.6060606060606,763.82,2022-04-04
62,F03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.106431909984723,12.62834137617214,-0.6576263053999452,1.0754946275244823,-7.424982653514107,7.335721126101447,198.42857142857142,182.57575757575756,902.56,2022-04-04
63,F04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.557923583089172,12.416263297775757,-0.2341170401203776,0.8241681473805017,-2.2788692493405875,6.63230652913937,199.85714285714286,179.72727272727272,614.34,2022-04-04
64,F05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.255421795961515,12.398615072624832,0.27774377106492865,2.798951781553428,-1.372195832595395,20.48002189240316,137.0,122.81818181818181,734.96,2022-04-04
65,F06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.739805454141967,12.382286771560656,0.12363937248622457,1.5443562990262052,0.33659120180483626,11.184104178470818,196.14285714285714,175.6969696969697,876.28,2022-04-04
66,F07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.708476594688872,14.064518766011986,0.1817628228501636,1.6111150257845226,2.7362200745019862,10.794653665855549,230.64285714285714,212.5151515151515,666.8,2022-04-04
67,F08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.834440555231035,12.595516548796073,-0.5152380563993713,1.457438290671063,-5.547646135704767,10.188493946296404,134.92857142857142,130.36363636363637,754.8,2022-04-04
68,F09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.629339052277944,12.53126867711445,0.47854735799718007,1.9456636147422703,2.169456147364471,13.913033284546458,178.21428571428572,154.0909090909091,859.78,2022-04-04
69,F10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.69328397928598,13.51837981353457,-0.19800210325142661,1.5016259301036454,-1.839629962384123,10.131334262166874,168.64285714285714,147.57575757575756,579.7,2022-04-04
70,F11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.09526370890562,13.121326560310571,-0.0631018964894881,2.7528212313797487,-1.5607874215500033,19.538244646061273,103.71428571428571,85.42424242424242,648.1,2022-04-04
71,F12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.941515584117205,10.711953667782813,-0.08875070906448196,1.4373857002203343,-3.0309550677968105,13.620019682433664,188.35714285714286,163.3030303030303,772.56,2022-04-04
72,G01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.21324962215411,12.322972259306285,-0.19806280829936812,1.0698602782229225,-8.051356838328061,7.282535188331082,169.07142857142858,147.75757575757575,635.04,2022-04-04
73,G02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.479702196680567,12.78938990544358,-0.013381451382672658,1.7802046254176263,1.3920032873184596,14.391623582288588,123.92857142857143,114.33333333333333,721.98,2022-04-04
74,G03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.863964700488543,12.435875166673162,-0.4742492928232752,1.4187954283160316,-2.8295505653677253,12.013165451358063,186.71428571428572,174.8181818181818,829.04,2022-04-04
75,G04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.531736875968605,9.415434846733374,-0.17935990952751837,0.9756905081986755,-1.519825076566164,11.453953054988105,130.35714285714286,137.78787878787878,625.7,2022-04-04
76,G05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.069437983093893,12.549540118399554,-0.35792389284927734,1.8734737035215596,-2.3791794220949356,13.085097621561488,123.14285714285714,114.51515151515152,720.34,2022-04-04
77,G06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.337918419206233,12.444950886786279,-0.2805495121138179,1.6628275153915286,-3.3205213284154667,11.125694258349142,149.85714285714286,139.1818181818182,798.08,2022-04-04
78,G07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.377950490989111,12.85549079077033,0.06964412997765057,1.0491619765836921,2.825863414761457,8.196020015412572,202.92857142857142,190.54545454545453,594.14,2022-04-04
79,G08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.040037105210592,12.777015923836531,-0.04989193412573537,2.574453428591025,-3.3828344526907017,16.094072057843988,136.07142857142858,120.54545454545455,720.88,2022-04-04
80,G09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.408903754792329,12.623492269735685,0.4269378780062308,2.058183760410169,2.713794573264437,14.64518672993455,178.35714285714286,164.84848484848484,845.86,2022-04-04
81,G10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.574191329568514,12.015169547821397,0.5244855489764054,0.35643174130703004,2.898790803186415,4.857233244390557,186.14285714285714,180.5151515151515,630.62,2022-04-04
82,G11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.799013397805199,13.526017379194732,-0.8973102668454118,1.7103884827879072,-7.26153437215261,9.285603234160064,106.21428571428571,95.3030303030303,603.24,2022-04-04
83,G12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.685847867600247,12.951502573698365,-0.1525215629080536,1.4873290584615142,-3.3723477764507237,9.696526200049533,220.64285714285714,202.15151515151516,899.6,2022-04-04
84,H01_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.391196921674634,11.771975689776507,0.021303324832380576,1.1259022579659228,-0.41838011033773626,9.787711217660984,191.92857142857142,163.6969696969697,683.0,2022-04-04
85,H02_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.503689733244011,12.557430290047066,0.8980918406147576,2.118566464310735,2.293654343117865,9.739680004829324,119.78571428571429,93.57575757575758,683.72,2022-04-04
86,H03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.370774978239515,12.437632311435147,-0.9385623733461772,1.0010313114113156,-8.794018141570845,8.705035573748674,160.64285714285714,146.15151515151516,767.62,2022-04-04
87,H04_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.478203981008038,11.981247471864378,-0.15244871789484063,0.5192415861388983,-0.9721551467025478,4.5009126474027,159.71428571428572,137.87878787878788,600.94,2022-04-04
88,H05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.547459868303001,12.555148160035278,0.3969816416122404,2.1331111552638786,0.4661172099815758,17.760755344570043,113.64285714285714,104.57575757575758,688.26,2022-04-04
89,H06_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.235542128645816,12.622319943834174,-0.20452481319081459,1.4596126550249593,1.4651580843130887,10.205722695273124,137.71428571428572,105.36363636363636,701.58,2022-04-04
90,H07_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.19832928582863,12.375490528115124,0.48429067317738034,0.9951474992797449,3.3674056148012994,6.810505439928207,166.71428571428572,154.6060606060606,593.0,2022-04-04
91,H08_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.935987352140323,11.441033872767132,0.4164801481015234,1.8220943896841197,3.356508249761532,13.57477171818094,125.28571428571429,117.78787878787878,798.66,2022-04-04
92,H09_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.199135301647884,12.469622153190159,0.45691807989472716,1.984165568526662,8.269557787793843,12.630017459012393,183.07142857142858,150.96969696969697,805.7,2022-04-04
93,H10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.131142393420394,12.458578155581185,-0.5488691782006827,0.9512159007412,-5.648394146048972,6.706969699711905,148.28571428571428,140.78787878787878,626.36,2022-04-04
94,H11_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.506922260184202,12.493026926295855,-0.9635994747926742,1.6570221716993532,-8.281777635018472,10.868525375597343,162.21428571428572,141.27272727272728,808.28,2022-04-04
95,H12_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.460734885812931,12.691238648522978,-0.3958047699341102,1.3618741449551763,-4.835583515275715,11.155534273893124,200.0,180.0,830.84,2022-04-04
96,A01_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.026612303749923,10.05655143875304,-0.2951825795090225,2.0036429431646345,-4.169888210035964,14.004395515508548,188.64285714285714,174.12121212121212,990.34,2022-03-25
97,A02_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.890113461519196,9.847477964169219,-0.11963340613739057,2.0124407221980065,-3.4324698628256414,14.061728445114909,162.0,159.8181818181818,1027.14,2022-03-25
98,A03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.557252538368685,11.220351015711682,-0.3784483289934876,1.1567410525126638,-12.48638023251192,9.919786884932705,135.35714285714286,110.57575757575758,662.44,2022-03-25
99,A04_sgLAMTOR_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.095697193713017,10.003694898789346,-0.25445656788141474,2.1725419953407523,-3.8911512567288895,17.605495038462678,143.35714285714286,124.6969696969697,609.34,2022-03-25
100,A05_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.980705736161658,9.841735878077744,0.2963830836638925,1.6988982330192304,0.21271244918088428,9.796214245416763,202.21428571428572,164.66666666666666,921.54,2022-03-25
101,A06_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.10263036132407,9.261715105840977,-0.31253123007414774,1.578512769520155,-1.5351101953516633,8.646334939477725,182.85714285714286,181.27272727272728,997.7,2022-03-25
102,A07_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.703205197094341,11.195454493718703,0.6490757097138701,1.570329116921619,3.725628716044909,11.469803912203645,132.71428571428572,131.3939393939394,781.7,2022-03-25
103,A08_sgLAMTOR_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.203655367890574,10.790709674586775,0.570419616199467,1.4654768035897119,8.486164948285293,11.617149369515786,144.35714285714286,138.54545454545453,616.2,2022-03-25
104,A09_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.859777660683635,12.155055910257921,0.33234962457539224,2.777632913029399,-1.1534766057616679,18.399572213208472,172.14285714285714,173.15151515151516,925.54,2022-03-25
105,A10_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.075364269564798,11.357820735460681,0.6536655301058786,3.008168635088115,7.717700758049887,22.29695641694778,152.57142857142858,134.87878787878788,858.3,2022-03-25
106,A11_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,11.344480889532491,12.738459123737268,-0.9844512113065259,0.9428380903701582,-8.443062051841622,5.5012800015991985,130.35714285714286,121.24242424242425,745.58,2022-03-25
107,A12_sgLAMTOR_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,12.088228914490625,13.225224796857784,0.24442432520155907,2.986858735446043,1.1549884722535069,17.833433969149894,105.64285714285714,99.27272727272727,468.9,2022-03-25
108,B01_sgCONTROL-NEW_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,9.529557843146943,11.412147749760047,0.16363549546769063,2.4460656162625254,1.442584665607228,18.278383056570803,161.21428571428572,161.06060606060606,856.82,2022-03-25
109,B02_sgCONTROL_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,8.528914705462004,9.813630460336553,-0.14704831135628119,1.9929776825502294,-3.0397530941541504,15.195775929345658,173.35714285714286,155.21212121212122,891.4,2022-03-25
110,B03_sgFLCN_UncInitial_ExpGrad_UncRech_pR300_UncR500ms,tracking,10.401201771952131,11.62421275154114,0.25781109749477227,1.349062149529417,-3.442426228360347,9.941614902514289,115.35714285714286,114.6969696969697,681.98,2022-03-25
