,cell,frame,x,y,z,celltype_x,position,acqtime,analysis_date,aqctime_sec,celltype_y,concentration,date,magnification,material,media,misc,scope,trial
59,9.0,1.0,380.1554348983285,157.3902551545477,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
60,51.0,1.0,220.29949263583075,672.53829860598,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
61,14.0,1.0,457.5785657383472,178.8421206652685,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
62,0.0,1.0,375.1485148514852,11.336633663366337,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
63,12.0,1.0,345.6745674567457,175.2175217521752,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
64,8.0,1.0,509.30204131524266,150.6946990995396,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
65,44.0,1.0,522.3251357393805,576.3582809893892,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
66,24.0,1.0,320.5973597359736,364.95379537953795,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
67,11.0,1.0,538.7442935910358,162.9414438449833,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
68,31.0,1.0,302.04734759190205,482.6282628262826,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
69,16.0,1.0,635.1124960211757,215.00393694191754,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
70,40.0,1.0,498.0824236269781,546.9408479309469,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
71,32.0,1.0,25.400317809558732,488.3619226120143,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
72,30.0,1.0,430.8312226571494,460.6518791414025,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
73,42.0,1.0,581.6639332644921,565.413351151066,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
74,34.0,1.0,468.7132864229819,499.0140523486311,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
75,27.0,1.0,589.7110455726424,388.4593778526789,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
76,21.0,1.0,31.53124836293153,302.39404892870243,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220208.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,2.0
