,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
109,120.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,0.1829595019446497,0.03690047334977692,0.05416054206548639,HL-60KW_SC575_sgFMNL1
110,123.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.17850734527772905,0.08120640305779693,0.12743854580445424,HL-60KW_SC575_sgFMNL1
111,124.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,-0.3218472746304464,0.02272822795265986,0.038822411300214354,HL-60KW_SC575_sgFMNL1
112,124.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.17691346877846728,0.031285228442732925,0.05054414004126106,HL-60KW_SC575_sgFMNL1
113,128.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.23850300211041536,0.07604071660903901,0.12356503052450465,HL-60KW_SC575_sgFMNL1
114,130.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,0.1068029951234606,0.03971691897797779,0.05891930167736931,HL-60KW_SC575_sgFMNL1
115,130.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.08914582636563431,0.03425016475962062,0.049715693172568715,HL-60KW_SC575_sgFMNL1
116,133.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.11808982253505133,0.04516263308774013,0.06770599586260131,HL-60KW_SC575_sgFMNL1
117,145.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,0.08917166314110052,0.042852129095833816,0.06355391591729903,HL-60KW_SC575_sgFMNL1
118,148.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.14745785365892544,0.036263026267853805,0.05527601425306685,HL-60KW_SC575_sgFMNL1
119,152.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,-0.15909478208306588,0.03415650770820218,0.05349050608618874,HL-60KW_SC575_sgFMNL1
