,cell,celltype,frame,Vx ($\mu$m/sec),Vy ($\mu$m/sec),speed ($\mu$m/sec),trial,date,position,concentration,material,persistence,activity ($\mu$m/sec)
108,0.0,HL-60KW_SC575_sgITGB2,50.0,-0.050693285367816546,-0.041456682493126826,0.06548637800885625,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4492443955701232,0.07711951679913777
109,0.0,HL-60KW_SC575_sgITGB2,51.0,0.14040836146878444,0.09461262445439379,0.16931053327096038,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4500069508823119,0.07654145282758829
110,0.0,HL-60KW_SC575_sgITGB2,52.0,-0.06295556124370781,-0.01537759472431451,0.06480642800691541,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4487860820491011,0.08192348793765294
111,0.0,HL-60KW_SC575_sgITGB2,53.0,0.05188064594005179,-0.14653919604414653,0.1554520421236782,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4777171159000141,0.08423598547071243
112,0.0,HL-60KW_SC575_sgITGB2,54.0,-0.020270133176160242,0.18884083640032923,0.18992561646959363,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.25378243217995383,0.04987892893029949
113,0.0,HL-60KW_SC575_sgITGB2,55.0,0.011469253088152224,-0.02151128293216189,0.024377839522558366,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.1978654556765431,0.04634701581348223
114,0.0,HL-60KW_SC575_sgITGB2,56.0,-0.030575820039672408,-0.013038459143447057,0.033239768169073786,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.19703207137049916,0.04663620215503948
115,0.0,HL-60KW_SC575_sgITGB2,57.0,0.02856928593476861,-0.00898089982896219,0.02994763196916278,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.006682099484696363,0.04619132810838327
116,0.0,HL-60KW_SC575_sgITGB2,0.0,0.08806368165161302,-0.05705355116010461,0.10493007064714728,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.959640687413866,0.06180222479046931
117,0.0,HL-60KW_SC575_sgITGB2,1.0,-0.14967675033681568,0.08527531629841857,0.17226435836000664,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.9928103742091061,0.05191684688715504
118,0.0,HL-60KW_SC575_sgITGB2,2.0,0.16196517002411306,-0.0956286956747468,0.18808924407682961,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.3194771421248001,0.05555634581742957
119,0.0,HL-60KW_SC575_sgITGB2,3.0,0.008631651903268296,0.04836128118733892,0.04912554256860739,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.32597216003234303,0.051177842478833016
120,0.0,HL-60KW_SC575_sgITGB2,4.0,0.05726888642755057,-0.04886006078974706,0.07527968446419966,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.32642060312650617,0.05011357436118381
121,0.0,HL-60KW_SC575_sgITGB2,5.0,-0.009113286906225919,0.02050429856158115,0.02243832118804006,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.32774165559862367,0.05050307535446559
122,0.0,HL-60KW_SC575_sgITGB2,6.0,0.043239081433383335,-0.06833841269005239,0.08086876289519129,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.32851413217425884,0.050773105393275286
123,0.0,HL-60KW_SC575_sgITGB2,7.0,-0.10471834105729082,0.0021617385353421763,0.10474065145532685,1.0,20220208.0,2.0,,HL-60KW_SC575_sgITGB2,-0.3281863370009803,0.05032620990317343
