,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
95,4.0,HL-60KW_SC575_sgControl1,2.0,20211209,2.0,,0.39526668635705464,0.12530773160993663,0.20070379068577984,HL-60KW_SC575_sgControl1
96,4.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,4.0,,0.6212928542876768,0.1744756974299429,0.26851154579679504,HL-60KW_SC575_sgControl1
97,4.0,HL-60KW_SC575_sgControl1,3.0,20211209,0.0,,0.450761485160418,0.13397322633084469,0.17774894970470753,HL-60KW_SC575_sgControl1
98,4.0,HL-60KW_SC575_sgControl1,3.0,20211209,1.0,,0.5177359590860565,0.17005002227370858,0.25341830208382415,HL-60KW_SC575_sgControl1
99,4.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.1829179777189789,0.14452408437386602,0.18013268612818245,HL-60KW_SC575_sgControl1
100,5.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,-0.09796145423432398,0.012089273950713554,0.013681727240137961,HL-60KW_SC575_sgControl1
101,5.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,0.0,,0.35614036635385493,0.12343261503822534,0.1639553569688531,HL-60KW_SC575_sgControl1
102,5.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,0.0,,0.8174635385550203,0.15669577343287844,0.3676818812371608,HL-60KW_SC575_sgControl1
103,5.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,1.0,,0.529484314613905,0.1259635833908052,0.18914679669035883,HL-60KW_SC575_sgControl1
104,5.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.5937886258793094,0.17074750726284282,0.2684681417387131,HL-60KW_SC575_sgControl1
105,5.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,1.0,,0.20096755947446746,0.1254094124938658,0.14487898276076175,HL-60KW_SC575_sgControl1
106,5.0,HL-60KW_SC575_sgControl1,1.0,20211126,1.0,,0.22101127986567753,0.1297960634668722,0.14370185547449102,HL-60KW_SC575_sgControl1
107,5.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.6537536194471313,0.1902164137740722,0.3455028909795278,HL-60KW_SC575_sgControl1
108,5.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.4943651761074654,0.1007754557160082,0.14058994869681576,HL-60KW_SC575_sgControl1
109,5.0,HL-60KW_SC575_sgControl1,1.0,20211126,2.0,,0.3608495996145275,0.19729017776763066,0.26018865975493966,HL-60KW_SC575_sgControl1
110,5.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.44652804998326434,0.10818068680250266,0.1408677184133792,HL-60KW_SC575_sgControl1
111,5.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.48965582253690604,0.04305589803996497,0.06882033051982397,HL-60KW_SC575_sgControl1
112,5.0,HL-60KW_SC575_sgControl1,1.0,20211126,3.0,,0.13912038888707,0.0410140756235948,0.04876380328960403,HL-60KW_SC575_sgControl1
113,5.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,4.0,,0.36757832488379166,0.1363450313480137,0.18224085421544556,HL-60KW_SC575_sgControl1
114,5.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,4.0,,0.3990723963433288,0.18735833947709815,0.256052545371756,HL-60KW_SC575_sgControl1
115,5.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,4.0,,0.7509364737207376,0.1600655148975957,0.33206283490416655,HL-60KW_SC575_sgControl1
116,5.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,0.0,,0.4139265576883834,0.15449038268865498,0.20697366297942144,HL-60KW_SC575_sgControl1
117,5.0,HL-60KW_SC575_sgControl1,2.0,20211209,0.0,,0.5638971936430239,0.1643954073568644,0.271849348848986,HL-60KW_SC575_sgControl1
118,5.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,1.0,,0.4947681012110411,0.12658745073772523,0.17057597899832722,HL-60KW_SC575_sgControl1
119,5.0,HL-60KW_SC575_sgControl1,2.0,20211209,1.0,,0.42997613133274115,0.13855774765263768,0.19131300513979027,HL-60KW_SC575_sgControl1
120,5.0,HL-60KW_SC575_sgControl1,2.0,20211209,2.0,,0.5694534702173224,0.14634455971559487,0.2200005449618506,HL-60KW_SC575_sgControl1
121,5.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,3.0,,0.3713653897571041,0.14737934153532214,0.2011345241235603,HL-60KW_SC575_sgControl1
122,5.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,4.0,,0.3318014825204062,0.17020041245537162,0.22654487153515615,HL-60KW_SC575_sgControl1
123,5.0,HL-60KW_SC575_sgControl1,3.0,20211209,1.0,,0.4670068123080622,0.1614917100713,0.21688449579833302,HL-60KW_SC575_sgControl1
124,5.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.06272981473892555,0.1860930431082606,0.2519110986386182,HL-60KW_SC575_sgControl1
125,5.0,HL-60KW_SC575_sgControl1,3.0,20211209,3.0,,0.43501864599939266,0.22844359646883522,0.3234374758917207,HL-60KW_SC575_sgControl1
126,6.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,0.7941349192535185,0.1015711680773869,0.25846574835312314,HL-60KW_SC575_sgControl1
127,6.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,0.0,,0.6461609007736839,0.10239612201227756,0.18670315154798733,HL-60KW_SC575_sgControl1
128,6.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,0.0,,0.2239072119514131,0.12041123880486829,0.1592797094817527,HL-60KW_SC575_sgControl1
129,6.0,HL-60KW_SC575_sgControl1,1.0,20211126,0.0,,0.4079833727657567,0.20104441590729127,0.2947134743686363,HL-60KW_SC575_sgControl1
130,6.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,1.0,,0.6371616592691577,0.16160110532774732,0.2677404207340265,HL-60KW_SC575_sgControl1
131,6.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.2874027870196403,0.1424309297161232,0.17972756080863247,HL-60KW_SC575_sgControl1
132,6.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,1.0,,0.7714711559542117,0.14049720010521996,0.2818504101005683,HL-60KW_SC575_sgControl1
133,6.0,HL-60KW_SC575_sgControl1,1.0,20211126,1.0,,0.33143788875387015,0.12462982530009148,0.16666670430804287,HL-60KW_SC575_sgControl1
134,6.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.6131182694048308,0.0755662010481162,0.1195080328183381,HL-60KW_SC575_sgControl1
135,6.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.5130154968905745,0.1378135976742963,0.1988823061631061,HL-60KW_SC575_sgControl1
136,6.0,HL-60KW_SC575_sgControl1,1.0,20211126,2.0,,0.05409246970020841,0.08795282632297886,0.11969915423743575,HL-60KW_SC575_sgControl1
137,6.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.3884161520322301,0.07315684988016703,0.08869108729768656,HL-60KW_SC575_sgControl1
138,6.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.44953325921605797,0.13561298686335874,0.18713330352906044,HL-60KW_SC575_sgControl1
139,6.0,HL-60KW_SC575_sgControl1,1.0,20211126,3.0,,0.21200598125173023,0.10935000409867149,0.1323347681355358,HL-60KW_SC575_sgControl1
140,6.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,0.0,,0.021565541300160466,0.145295822532861,0.14687296251520932,HL-60KW_SC575_sgControl1
141,6.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,1.0,,0.3249468460789007,0.11268817021266042,0.1441470708333905,HL-60KW_SC575_sgControl1
142,6.0,HL-60KW_SC575_sgControl1,2.0,20211209,1.0,,0.49934424539638067,0.15584074047262722,0.2317404972616381,HL-60KW_SC575_sgControl1
143,6.0,HL-60KW_SC575_sgControl1,2.0,20211209,2.0,,0.33174680369283394,0.14319100311468652,0.17886227989946,HL-60KW_SC575_sgControl1
144,6.0,HL-60KW_SC575_sgControl1,2.0,20211209,3.0,,0.28442624902018054,0.213032849332515,0.2938418642122267,HL-60KW_SC575_sgControl1
145,6.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,4.0,,0.2512493672698676,0.15948937295383334,0.20633752239454198,HL-60KW_SC575_sgControl1
146,6.0,HL-60KW_SC575_sgControl1,3.0,20211209,1.0,,0.5014641768822784,0.16245254780258284,0.2312825356353913,HL-60KW_SC575_sgControl1
147,6.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.5061008351728333,0.15129098274624217,0.24658531594997235,HL-60KW_SC575_sgControl1
148,6.0,HL-60KW_SC575_sgControl1,3.0,20211209,3.0,,0.3686293467702051,0.21349988736260028,0.2847882469689422,HL-60KW_SC575_sgControl1
149,7.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,0.2849171711204479,0.11541813824351864,0.15094122965672901,HL-60KW_SC575_sgControl1
150,7.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,0.0,,0.5689394635817735,0.19319811636985337,0.3005091287560323,HL-60KW_SC575_sgControl1
151,7.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,0.0,,0.1475141740950878,0.12155085431075094,0.16152893618047137,HL-60KW_SC575_sgControl1
152,7.0,HL-60KW_SC575_sgControl1,1.0,20211126,0.0,,-0.3095772352980121,0.014313402945624628,0.016813971976577864,HL-60KW_SC575_sgControl1
153,7.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,1.0,,0.10357800078794178,0.1306543624904956,0.157549156054865,HL-60KW_SC575_sgControl1
154,7.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.28401167413604556,0.04130232016595647,0.05258864699373144,HL-60KW_SC575_sgControl1
155,7.0,HL-60KW_SC575_sgControl1,1.0,20211126,1.0,,0.5207731689119182,0.148551255443022,0.22078627187788288,HL-60KW_SC575_sgControl1
156,7.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.43311538254066595,0.08270118890998895,0.10691699208252782,HL-60KW_SC575_sgControl1
157,7.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.5221842252827651,0.15211587949611294,0.2246755188877285,HL-60KW_SC575_sgControl1
158,7.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,2.0,,0.5061254214202175,0.14350556390206473,0.20826517359807104,HL-60KW_SC575_sgControl1
159,7.0,HL-60KW_SC575_sgControl1,1.0,20211126,2.0,,0.29870779413817555,0.1322518176304539,0.1711273399410418,HL-60KW_SC575_sgControl1
160,7.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.21776978449068188,0.0891060512821888,0.11154076801373092,HL-60KW_SC575_sgControl1
161,7.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.16773374191644122,0.1041137758491575,0.11713005670889207,HL-60KW_SC575_sgControl1
162,7.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,3.0,,0.2986426333763606,0.16947361596723615,0.2189423955745592,HL-60KW_SC575_sgControl1
163,7.0,HL-60KW_SC575_sgControl1,1.0,20211126,3.0,,0.4858640059552743,0.16371261387897726,0.2308553869864769,HL-60KW_SC575_sgControl1
164,7.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,4.0,,0.3610154741459265,0.16901679868341568,0.21376389557365016,HL-60KW_SC575_sgControl1
165,7.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,4.0,,0.7235759821513453,0.20264517558891945,0.37741264574342337,HL-60KW_SC575_sgControl1
166,7.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,0.0,,0.3604229052158408,0.1475694604887458,0.2104129820201901,HL-60KW_SC575_sgControl1
167,7.0,HL-60KW_SC575_sgControl1,2.0,20211209,0.0,,0.3252725817322824,0.17228657962767419,0.23576231853099056,HL-60KW_SC575_sgControl1
168,7.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,1.0,,0.34507825103893647,0.1332405491268448,0.17241057593224668,HL-60KW_SC575_sgControl1
