,cell,frame,x,y,celltype,position,aqctime
26391,32.0,2.0,482.6561966541482,537.578240582679,sgTLN1,3,30sec
26392,15.0,2.0,259.7898833708072,237.000512800284,sgTLN1,3,30sec
26393,38.0,2.0,427.31440459221017,607.0526897047682,sgTLN1,3,30sec
26394,26.0,2.0,315.7934248360458,449.79815578124334,sgTLN1,3,30sec
26395,39.0,2.0,351.8803382484171,635.6662275669628,sgTLN1,3,30sec
26396,14.0,2.0,588.0311924997809,249.9372061099915,sgTLN1,3,30sec
26397,1.0,2.0,328.46789833622535,65.39416828280766,sgTLN1,3,30sec
26398,20.0,2.0,645.1906636446777,304.79144299972165,sgTLN1,3,30sec
26399,6.0,2.0,inf,inf,sgTLN1,3,30sec
26400,41.0,2.0,670.3838804933125,607.5463686719548,sgTLN1,3,30sec
26401,10.0,3.0,398.63434619324,178.71002617503132,sgTLN1,3,30sec
26402,7.0,3.0,13.398045686921632,153.32945059211804,sgTLN1,3,30sec
26403,31.0,3.0,577.4345744433598,537.9235810905034,sgTLN1,3,30sec
26404,23.0,3.0,367.46758788028336,405.4265239608073,sgTLN1,3,30sec
