,gene,log2fold_diff_mean,exp,pvalue
285,ADAMTSL3,-0.1055913581753013,tracketch_all_10grad_data,0.5240513753987333
286,ADAMTSL4,-0.25150072746076607,tracketch_all_10grad_data,0.1143261529725957
287,ADAMTSL5,-0.28068018559140745,tracketch_all_10grad_data,0.07488201294105994
288,ADAP1,-0.34945129886931864,tracketch_all_10grad_data,0.025236286249743674
289,ADAP2,-0.1849876813909835,tracketch_all_10grad_data,0.24934434090842955
290,ADAR,-0.17664783687427785,tracketch_all_10grad_data,0.27414485707008307
291,ADARB1,-0.011339910867998527,tracketch_all_10grad_data,0.9743624846357037
292,ADARB2,0.2738994675764582,tracketch_all_10grad_data,0.10874936462340695
293,ADAT1,0.08025048541591054,tracketch_all_10grad_data,0.5991536538447432
294,ADAT2,-0.15801445632161137,tracketch_all_10grad_data,0.3314499353364799
295,ADCK1,0.015862194816264864,tracketch_all_10grad_data,0.892617360001815
296,ADCK2,-0.14264353924525805,tracketch_all_10grad_data,0.38131038931757966
297,ADCK5,-0.10572769517503754,tracketch_all_10grad_data,0.5242301528707702
298,ADCY1,-0.24525406177085354,tracketch_all_10grad_data,0.12131751806927714
299,ADCY10,-0.17311110039162414,tracketch_all_10grad_data,0.28320246223216594
300,ADCY2,-0.04700243508603507,tracketch_all_10grad_data,0.7948175325706563
301,ADCY4,-0.04093449801093116,tracketch_all_10grad_data,0.8276384530715695
302,ADCY5,0.003000740242388477,tracketch_all_10grad_data,0.9570276768416472
303,ADCY6,-0.053381404431759,tracketch_all_10grad_data,0.7678860666716575
304,ADCY7,-0.281391783747779,tracketch_all_10grad_data,0.07711478810813063
305,ADCY8,0.027348199964558912,tracketch_all_10grad_data,0.8364681169568052
306,ADCY9,-0.1241171325334578,tracketch_all_10grad_data,0.44965487932059117
307,ADCYAP1,0.1592103774247161,tracketch_all_10grad_data,0.32975465852555513
308,ADCYAP1R1,-0.22901398914883833,tracketch_all_10grad_data,0.1493699381502818
309,ADD1,-0.38383307997262917,tracketch_all_10grad_data,0.0146790878792809
310,ADD2,-0.004849710787318545,tracketch_all_10grad_data,0.9950811418964083
311,ADD3,-0.10428298650673908,tracketch_all_10grad_data,0.5323910529842503
312,ADGB,-0.13387777162205944,tracketch_all_10grad_data,0.4163506766751607
313,ADGRA1,-0.2131835499349931,tracketch_all_10grad_data,0.1811688150488269
