,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
4058,4058,DCAF4L2,0.0352763373954749,tracketch_0_all,0.8488023051023139
4059,4059,DCAF5,-0.1984427648573112,tracketch_0_all,0.2999478873385179
4060,4060,DCAF6,-0.1291590455700728,tracketch_0_all,0.501512102773339
4061,4061,DCAF7,0.4818379090093334,tracketch_0_all,0.0171563218070282
4062,4062,DCAF8L1,-0.1486842029645218,tracketch_0_all,0.4398247417236354
4063,4063,DCAF8L2,-0.0167497215579716,tracketch_0_all,0.9393945827219636
4064,4064,DCAKD,-0.0034880929409528,tracketch_0_all,0.9943690440200176
4065,4065,DCANP1,0.0762378997979731,tracketch_0_all,0.6854792710678927
4066,4066,DCBLD1,-0.1932376151271348,tracketch_0_all,0.3151691373340849
4067,4067,DCBLD2,0.0297938810698562,tracketch_0_all,0.8696220104993871
4068,4068,DCC,0.1523467162641936,tracketch_0_all,0.4270221371690558
4069,4069,DCD,0.1099622013875289,tracketch_0_all,0.5630704331258333
4070,4070,DCDC1,0.2132309722478458,tracketch_0_all,0.2689382546820144
4071,4071,DCDC2,0.2777332425969752,tracketch_0_all,0.1551645629626808
4072,4072,DCDC2B,-0.1873786215030051,tracketch_0_all,0.328733100731535
4073,4073,DCDC2C,-0.1695325492177205,tracketch_0_all,0.3770674363684582
4074,4074,DCDC5,0.0470837785609064,tracketch_0_all,0.7988167068907882
4075,4075,DCHS1,-0.0829486134638233,tracketch_0_all,0.6697798884962963
4076,4076,DCHS2,-0.1153897579423952,tracketch_0_all,0.5491103416014838
4077,4077,DCK,-0.1587369208998609,tracketch_0_all,0.4080452971590073
4078,4078,DCLK1,0.07078967106931,tracketch_0_all,0.7053726371071395
4079,4079,DCLK2,-0.3182044345971138,tracketch_0_all,0.098731802165821
4080,4080,DCLK3,0.0687309700399785,tracketch_0_all,0.715862891087258
4081,4081,DCLRE1A,-0.2484890272350699,tracketch_0_all,0.1951463956737017
4082,4082,DCLRE1B,0.2194154710769885,tracketch_0_all,0.2582103432580902
4083,4083,DCLRE1C,-0.0025011061129281,tracketch_0_all,0.99711454131749
4084,4084,DCN,-0.3383895110374265,tracketch_0_all,0.079674026485008
4085,4085,DCP1A,-0.3375829080397721,tracketch_0_all,0.0829872394178675
