,gene,log2fold_diff_mean,exp,pvalue
177,ACRV1,-0.05636261190068288,tracketch_all_data,0.7055504429624807
178,ACSBG1,-0.19353516095911613,tracketch_all_data,0.15809826241414004
179,ACSBG2,0.07889907770123634,tracketch_all_data,0.556773968290026
180,ACSF2,-0.22629764011299844,tracketch_all_data,0.09607209862259244
181,ACSF3,-0.1660455264059012,tracketch_all_data,0.22967454387089856
182,ACSL1,-0.0660539871487486,tracketch_all_data,0.648694737417916
183,ACSL3,-0.11996979018113962,tracketch_all_data,0.39475649560982284
184,ACSL4,0.13246027962576792,tracketch_all_data,0.33903738727606725
185,ACSL5,0.18430338120633838,tracketch_all_data,0.19801742584827844
186,ACSL6,-0.143262334402895,tracketch_all_data,0.3022520763327338
187,ACSM1,-0.15484353436423645,tracketch_all_data,0.26540594218424
188,ACSM2A,-0.12187911108036187,tracketch_all_data,0.3838723482212055
189,ACSM2B,0.18590324117489956,tracketch_all_data,0.1938229565722801
190,ACSM3,-0.05706812090777105,tracketch_all_data,0.6998550202147282
191,ACSM4,-0.22453113235104966,tracketch_all_data,0.09990104569761082
192,ACSM5,0.03906312618982548,tracketch_all_data,0.7566316361602505
193,ACSM6,0.07687636499573049,tracketch_all_data,0.5619008981090348
194,ACSS1,0.17995267811450832,tracketch_all_data,0.20482700146116578
195,ACSS2,-0.13204191164749676,tracketch_all_data,0.34263168891903706
196,ACSS3,-0.08115133771443904,tracketch_all_data,0.5725916937751773
197,ACTA1,-0.5057160137767847,tracketch_all_data,0.0004047755154924525
198,ACTA2,-0.10289959607223159,tracketch_all_data,0.46620345488436327
199,ACTB,-0.2570972614645093,tracketch_all_data,0.05707956603128926
200,ACTBL2,-0.23974999856782722,tracketch_all_data,0.07632768142281994
